"ID","DT","YEAR","MONTH_NBR","MONTH","DOMESTIC_FARE_AMT","DOMESTIC_FARE_AMT_PY","DOMESTIC_FARE_VAR","YTD_DOM_FARE_AMT","YTD_DOM_FARE_AMT_PY","YTD_DOM_FARE_VAR","INTERNATIONAL_FARE_AMT","INTERNATIONAL_FARE_AMT_PY","INTERNATIONAL_FARE_VAR","YTD_INTL_FARE_AMT","YTD_INTL_FARE_AMT_PY","YTD_INTL_FARE_VAR","TOTAL_FARE_AMT","TOTAL_FARE_AMT_PY","TOTAL_FARE_VAR","YTD_TOT_FARE_AMT","YTD_TOT_FARE_AMT_PY","YTD_TOT_FARE_VAR","TOT_AIRLINE_FEE_AMT","TOT_AIRLINE_FEE_AMT_PY","TOT_AIRLINE_FEE_VAR","YTD_TOT_AIRLINE_FEE_AMT","YTD_TOT_AIRLINE_FEE_AMT_PY","YTD_TOT_AIRLINE_FEE_VAR","TOT_GOVT_FEE_AMT","TOT_GOVT_FEE_AMT_PY","TOT_GOVT_FEE_VAR","YTD_TOT_GOVT_FEE_AMT","YTD_TOT_GOVT_FEE_AMT_PY","YTD_TOT_GOVT_FEE_VAR","TOT_TAXES_AMT","TOT_TAXES_AMT_PY","TOT_TAXES_VAR","YTD_TOT_TAX_AMT","YTD_TOT_TAX_AMT_PY","YTD_TOT_TAX_VAR","TOT_CREDIT_SALES_AMT","TOT_CREDIT_SALES_AMT_PY","TOT_CREDIT_SALES_VAR","YTD_TOT_CREDIT_SALES_AMT","YTD_TOT_CREDIT_SALES_AMT_PY","YTD_TOT_CREDIT_SALES_VAR","TOT_CASH_SALES_AMT","TOT_CASH_SALES_AMT_PY","TOT_CASH_SALES_VAR","YTD_TOT_CASH_SALES_AMT","YTD_TOT_CASH_SALES_AMT_PY","YTD_TOT_CASH_SALES_VAR","TOT_SALES_AMT","TOT_SALES_AMT_PY","TOT_SALES_VAR","YTD_TOT_SALES_AMT","YTD_TOT_SALES_AMT_PY","YTD_TOT_SALES_VAR","TOT_CANCEL_PENALTY_AMT","TOT_CANCEL_PENALTY_AMT_PY","TOT_CANCEL_PENALTY_VAR","YTD_TOT_CANCEL_PENALTY_AMT","YTD_TOT_CANCEL_PENALTY_AMT_PY","YTD_TOT_CANCEL_PENALTY_VAR","EMD_SALES_AMT","EMD_SALES_AMT_PY","EMD_SALES_VAR","YTD_EMD_SALES_AMT","YTD_EMD_SALES_AMT_PY","YTD_EMD_SALES_VAR","TOT_AVG_DAILY_SALES_AMT","CREDIT_FLT_CNT","CREDIT_FLT_CNT_PY","CREDIT_FLT_VAR","YTD_CREDIT_FLT_CNT","YTD_CREDIT_FLT_CNT_PY","YTD_CREDIT_FLT_VAR","CASH_FLT_CNT","CASH_FLT_CNT_PY","CASH_FLT_VAR","YTD_CASH_FLT_CNT","YTD_CASH_FLT_CNT_PY","YTD_CASH_FLT_VAR","DOM_FLT_CNT","DOM_FLT_CNT_PY","DOM_FLT_VAR","YTD_DOM_FLT_CNT","YTD_DOM_FLT_CNT_PY","YTD_DOM_FLT_VAR","INTL_FLT_CNT","INTL_FLT_CNT_PY","INTL_FLT_VAR","YTD_INTL_FLT_CNT","YTD_INTL_FLT_CNT_PY","YTD_INTL_FLT_VAR","TOT_FLT_CNT","TOT_FLT_CNT_PY","TOT_FLT_VAR","YTD_TOT_FLT_CNT","YTD_TOT_FLT_CNT_PY","YTD_TOT_FLT_VAR","EMD_TRAN_CNT","EMD_TRAN_CNT_PY","EMD_TRAN_VAR","YTD_EMD_TRAN_CNT","YTD_EMD_TRAN_CNT_PY","YTD_EMD_TRAN_VAR","CARR_CNT","RETAIL_LOCATIONS_CNT","STP_LOCATIONS_CNT","VTC_LOCATIONS_CNT","SEG_CNT","DIST_ORIG_DEST_PAIR_CNT","MTHLY_LOGIN_CNT","CORPORATE_TRAN_CNT","CORPORATE_TRAN_CNT_PY","CORPORATE_TRAN_VAR","ONLINE_TRAN_CNT","ONLINE_TRAN_CNT_PY","ONLINE_TRAN_VAR","LEISURE_TRAN_CNT","LEISURE_TRAN_CNT_PY","LEISURE_TRAN_VAR","ALL_TRAN_CNT","ALL_TRAN_CNT_PY","ALL_TRAN_VAR","TYPE","AVG_TKT_PRICE","AVG_TKT_PRICE_PY","AVG_TKT_PRICE_VAR","TKT_CNT","TKT_CNT_PY","TKT_CNT_VAR"
"105","2017-09-01","2017","9","Sep","2846850794.2700","3002445071.0000","-0.0518225223278364","27844396798.8200","27858825185.0000","-0.00051791079071664","2740112455.0800","2615249120.0000","0.0477443369066118","27101831904.8900","24832911830.0000","0.0913674598622372","5586963249.3500","5617694191.0000","-0.00547038350703273","54946228703.7100","52691737016.0000","0.0427864370276011","454380657.6900","507524242.2000","-0.104711420837032","4788456480.6000","5367902612.5000","-0.107946468803415","812972542.6400","825755074.2000","-0.0154798098847698","8221310068.5800","7867888155.3000","0.0449195395643654","1267353200.3300","1333279316.0000","-0.0494465899821999","13009766549.1800","13235790768.0000","-0.0170767446223505","6324487079.3400","6381458699.0000","-0.00892767975900677","61112217468.9100","59546558861.0000","0.0262930157150597","650783611.7000","685194737.7000","-0.0502209431956646","7886874546.7100","7413535101.5000","0.0638480075604185","6975270691.0400","7066653437.0000","-0.0129315448641549","68999092015.6200","66960093965.0000","0.0304509436872323","120954241.3600","115679929.8000","0.045594007267456","1043096762.7300","1032566179.3000","0.0101984585986914","5294871.6300","5745063.6800","-0.0783615421996506","59851920.9100","32407232.0900","0.846869264977082","16266.1972","19941121","20008788","-0.00338186400895447","190286379","183731794","0.03567474554785","3165551","3180942","-0.00483850381427892","34239392","31685930","0.0805866199919018","15603822","15977823","-0.0234075067673487","145752933","143808316","0.0135222847613347","7502850","7211907","0.040342034360676","78772838","71609408","0.100034760795676","23106672","23189730","-0.00358167171415967","224525771","215417724","0.0422808617177666","90356","107344","-0.158257564465643","1019865","500497","1.03770452170542","226","12214","252","1828","2922430680","921822","0","8312869","8268066","0.00541880047885443","7790337","8213759","-0.0515503315838704","4984091","4617139","0.0794760564929927","23106672","23189730","-0.00358167171415967","M","467.9600","474.6085","-0.0140083879660815","203994462","178849819","0.140590821621128"
"106","2017-10-01","2017","10","Oct","3035755544.3200","2959970788.0000","0.0256032108922286","30880152343.1400","30818795973.0000","0.00199087499050104","2886422260.7000","2544774521.0000","0.134254621335074","29988254165.5900","27377686351.0000","0.0953538506183758","5922177805.0200","5504745309.0000","0.0758313913883568","60868406508.7300","58196482325.0000","0.045912125217613","475698759.7800","475833332.3000","-0.000282814403416269","5264155240.3800","5843735944.8000","-0.0991798243272328","864263361.8700","804072265.3000","0.0748578195860824","9085573430.4500","8671960420.6000","0.0476954448347658","1339962121.6500","1279905598.0000","0.0469226197180833","14349728670.8300","14515696366.0000","-0.0114336709025373","6700282145.7900","6231324647.0000","0.0752580751856308","67812499614.7000","65777883508.0000","0.0309316140652739","685066123.3700","669446583.5000","0.0233320181997762","8571940670.0800","8082981685.0000","0.0604924029442484","7385348269.1600","6900771230.0000","0.0702207076584975","76384440284.7800","73860865195.0000","0.0341666061332684","123208342.4900","116120323.5000","0.0610402966195663","1166305105.2200","1148686502.8000","0.0153380425181749","5767434.1500","5313669.8100","0.0853956599158727","65619355.0600","37720901.9000","0.739601964819404","17236.9600","20724721","19590008","0.0579230493422974","211011100","203321802","0.0378183644073743","3190152","3215014","-0.00773309229757631","37429544","34900944","0.0724507623633332","15864699","15630081","0.0150106707700363","161617632","159438397","0.0136681943685121","8050174","7174941","0.121984696459525","86823012","78784349","0.102033755460745","23914873","22805022","0.0486669559012046","248440644","238222746","0.0428922014021281","99740","107447","-0.0717283870187162","1119605","607944","0.841625215480373","227","12197","251","1834","2965258566","924921","0","8477717","7962926","0.0646484721822104","8129937","8294403","-0.0198285518559925","5284937","4592913","0.150672133349793","23914873","22805022","0.0486669559012046","M","485.9653","483.0356","0.00606518442947062","203798460","174219031","0.169782995750906"
"106","2017-11-01","2017","11","Nov","2690807109.1600","2681315447.0000","0.00353992745263143","33570959452.3000","33500111420.0000","0.00211485960186099","2701065338.7000","2410803334.0000","0.120400532306548","32689319504.2900","29788489685.0000","0.0973808961100406","5391872447.8600","5092118780.0000","0.0588661971196202","66260278956.5900","63288601105.0000","0.0469543930455942","451913578.5400","453740474.2000","-0.00402630085672","5716068818.9200","6297476419.0000","-0.0923239026867724","799743627.6800","759503757.8000","0.0529817916853498","9885317058.1300","9431464178.4000","0.0481211475912104","1251657206.2200","1213244232.0000","0.0316613697447193","15601385877.0500","15728940598.0000","-0.00810955576793386","6067783434.2000","5711996216.0000","0.0622877195197358","73880283048.9000","71489879724.0000","0.0334369470773849","680813606.4400","694121684.0000","-0.0191725426056564","9252754276.5200","8777103369.0000","0.0541922417366029","6748597040.6400","6406117900.0000","0.053461260936206","83133037325.4200","80266983095.0000","0.0357065149318977","105067386.5600","100754887.2000","0.0428018876289308","1271372491.7800","1249441390.0000","0.017552725526405","5910961.9400","6244947.3800","-0.0534809053907513","71530317.0000","43965849.2800","0.626951785792957","15751.9200","18737200","17946676","0.0440484912080655","229748300","221268478","0.0383236784409933","2996519","3210269","-0.0665832053326372","40426063","38111213","0.0607393419884064","14044520","14025400","0.00136324097708443","175662152","173463797","0.0126732784478366","7689199","7131545","0.0781953980518948","94512211","85915894","0.100055025907081","21733719","21156945","0.0272616864107743","270174363","259379691","0.0416172598493843","94441","109332","-0.136199831705265","1214046","717276","0.692578588995031","228","12187","251","1843","2997365267","927477","0","7094034","6814181","0.0410692055288816","7890049","7940683","-0.00637652957560452","4958061","4596129","0.0787471369928912","21733719","21156945","0.0272616864107743","M","485.2857","487.4200","-0.00437876984941119","198767194","170365055","0.166713408451046"
"107","2017-12-01","2017","12","Dec","2037102797.2600","2150185130.0600","-0.0525919053290283","35608062249.5600","35650296550.0600","-0.00118468300651286","2228704866.4400","2093497985.8700","0.0645841942445489","34918024370.7300","31881987670.8700","0.0952273343557551","4265807663.7000","4243683115.9300","0.0052135249418008","70526086620.2900","67532284220.9300","0.0443314250938982","396786393.8000","381046844.8300","0.0413060734750921","6112855212.7200","6678523263.8300","-0.0846995703636436","641391822.8700","633152567.8600","0.0130130641937503","10526708881.0000","10064616746.2600","0.0459125415691276","1038178216.6700","1014199412.6900","0.0236430860439961","16639564093.7200","16743140010.6900","-0.00618617039001465","4789578544.2500","4672259658.1100","0.0251096674253454","78669861593.1500","76162139382.1100","0.032926099915059","595972336.8000","667953255.8600","-0.107763407736255","9848726613.3200","9445056624.8600","0.0427387579019394","5385550881.0500","5340212913.9700","0.0084899175014906","88518588206.4700","85607196008.9700","0.0340087321303567","81565000.6800","82330385.3500","-0.00929650294658799","1352937492.4600","1331771775.3500","0.0158929010974403","5291387.3700","5780393.1400","-0.0845973203130609","76821704.3700","49746242.4200","0.544271499370867","12659.9600","14845017","14691166","0.0104723478041158","244593317","235959644","0.0365896169939975","2659910","3053679","-0.128949048017162","43085973","41164892","0.0466679470457496","10933759","11420471","-0.0426175067560699","186595911","184884268","0.0092579158763254","6571168","6324374","0.0390226763945333","101083379","92240268","0.0958703957798561","17504927","17744845","-0.0135204336808803","287679290","277124536","0.0380866817220399","76616","107974","-0.290421768203456","1290662","825250","0.563964859133596","229","12080","249","1851","3038992669","930983","0","5067440","5141223","-0.0143512545555795","6661843","6812022","-0.0220461707258139","4254766","4161406","0.0224347251866316","17504927","17744845","-0.0135204336808803","M","473.5446","482.5404","-0.0186425841235262","175612254","157863493","0.112431067263918"
"108","2018-01-01","2018","1","Jan","3152565666.9400","3122261551.3300","0.00970582224192309","3152565666.9400","3122261551.3300","0.00970582224192309","3416528529.1700","2962146759.1600","0.153396103216322","3416528529.1700","2962146759.1600","0.153396103216322","6569094196.1100","6084408310.4900","0.0796603154959807","6569094196.1100","6084408310.4900","0.0796603154959807","657717845.5000","575007540.6700","0.143842122024393","657717845.5000","575007540.6700","0.143842122024393","1041271398.3300","964862660.2400","0.079191310057531","1041271398.3300","964862660.2400","0.079191310057531","1698989243.8300","1539870200.9100","0.103332763258856","1698989243.8300","1539870200.9100","0.103332763258856","7425846335.7700","6804509886.4300","0.0913124471431969","7425846335.7700","6804509886.4300","0.0913124471431969","964219806.3400","935136929.5300","0.0311001265072668","964219806.3400","935136929.5300","0.0311001265072668","8390066142.1100","7739646815.9600","0.0840373393794616","8390066142.1100","7739646815.9600","0.0840373393794616","121982702.1700","115368304.5600","0.0573328838906532","121982702.1700","115368304.5600","0.0573328838906532","7259436.5400","5886297.9400","0.233277114749649","7259436.5400","5886297.9400","0.233277114749649","19724.1605","23557937","22123014","0.0648610989442939","23557937","22123014","0.0648610989442939","4031642","4120874","-0.0216536589082801","4031642","4120874","-0.0216536589082801","17394867","17067817","0.0191617943876478","17394867","17067817","0.0191617943876478","10194712","9176071","0.111010583941646","10194712","9176071","0.111010583941646","27589579","26243888","0.0512763581371785","27589579","26243888","0.0512763581371785","110567","103329","0.0700480987912396","110567","103329","0.0700480987912396","229","12076","248","1855","3075632288","933813","0","9131546","8637659","0.0571783396404049","9542974","9456455","0.00914920020240143","6486031","5769472","0.124198366852287","27589579","26243888","0.0512763581371785","M","459.3078","464.4059","-0.010977681377433","244283115","197977715","0.233891981226271"
"109","2018-02-01","2018","2","Feb","3061404348.8100","3036433518.1400","0.00822373699961531","6213970015.7500","6158695069.4700","0.00897510684593072","3256138182.5400","2859772404.1900","0.138600462669429","6672666711.7100","5821919163.3500","0.146128368410816","6317542531.3500","5896205922.3300","0.0714589372505329","12886636727.4600","11980614232.8200","0.0756240437287446","644588439.7200","561457704.3100","0.148062329133346","1302306285.2200","1136465244.9800","0.145927067257493","979744527.5800","909118437.6100","0.0776863465179195","2021015925.9100","1873981097.8500","0.0784612119240112","1624332967.3000","1470576141.9200","0.104555501069978","3323322211.1300","3010446342.8300","0.103930059755152","7073276024.6700","6551119426.6700","0.0797049426200764","14499122360.4400","13355629313.1000","0.0856188069115091","979541156.9100","925488344.7900","0.0584046383990551","1943760963.2500","1860625274.3200","0.0446815863878789","8052817181.5800","7476607771.4600","0.0770682945706379","16442883323.6900","15216254587.4200","0.0806130529180362","110941682.9300","109825707.2100","0.0101613342481476","232924385.1000","225194011.7700","0.0343276149718197","6519902.7800","6850572.2800","-0.0482688871067572","13779339.3200","12736870.2200","0.0818465668562021","18932.6590","21403246","20571365","0.0404387846892999","44961183","42694379","0.0530937339550014","3946026","3959187","-0.00332416731010685","7977668","8080061","-0.0126723053204673","15813850","15836513","-0.0014310599814492","33208717","32904330","0.00925066700947869","9535422","8694039","0.0967769985848925","19730134","17870110","0.104085761083731","25349272","24530552","0.0333755228989547","52938851","50774440","0.0426279639913311","112919","121729","-0.0723738796835594","223486","225058","-0.0069848661233993","226","12072","247","1859","2519557414","936972","0","8108097","7863400","0.0311184729251978","8893130","9002699","-0.0121706834805873","6052114","5380492","0.124825387715473","25349272","24530552","0.0333755228989547","M","485.6193","486.8365","-0.00250022338095028","208189818","179075147","0.162583538183554"
"110","2018-03-01","2018","3","Mar","3451349395.5800","3588706680.4800","-0.0382748709018559","9665319411.3300","9747401749.9500","-0.00842094547097344","3668841443.0100","3406946150.4400","0.0768709809329322","10341508154.7200","9228865313.7900","0.12056117443468","7120190838.5900","6995652830.9200","0.0178021995487763","20006827566.0500","18976267063.7400","0.0543078624920495","716438166.3700","632542018.4800","0.132633319904348","2018744451.5900","1769007263.4600","0.141173636360056","1087198228.6000","1051457335.2900","0.0339917675310548","3108214154.5100","2925438433.1400","0.0624780611683627","1803636394.9700","1683999353.7700","0.0710434008968984","5126958606.1000","4694445696.6000","0.092132902892721","7977764045.3200","7757923772.4300","0.0283375139198023","22476886405.7600","21113553085.5300","0.064571477605271","1070692069.7700","1049038065.7800","0.0206417714441081","3014453033.0200","2909663340.1000","0.0360143702798271","9048456115.0900","8806961838.2100","0.0274208383454382","25491339438.7800","24023216425.6300","0.0611126748033491","124628881.5300","127309653.5200","-0.0210570990956225","357553266.6300","352503665.2900","0.0143249612336534","7499293.5000","9248039.2000","-0.189093672959345","21278632.8200","21984909.4200","-0.0321255178498707","21507.0500","23789167","23894111","-0.00439204455022411","68750350","66588490","0.0324659712211525","4430984","4520019","-0.0196979260485409","12408652","12600080","-0.0151926019517336","17479355","18296486","-0.0446605430135601","50688072","51200816","-0.0100143716459519","10740796","10117644","0.0615906232715838","30470930","27987754","0.0887236610697664","28220151","28414130","-0.00682684988067556","81159002","79188570","0.0248827829571869","128641","158919","-0.190524732725477","352127","383977","-0.0829476765535436","227","12024","247","1753","1595760582","940435","0","8835327","8986502","-0.0168224521621427","10137786","10486856","-0.0332864301750687","6742619","6309504","0.0686448570283813","28220151","28414130","-0.00682684988067556","M","497.3322","498.5608","-0.00246429322160908","244748833","219891176","0.113045268355834"
"111","2018-04-01","2018","4","Apr","3252473481.6000","3112839792.9600","0.0448573321877328","12917792892.9300","12860241542.9100","0.00447513756471617","3490939610.5200","3097473137.9600","0.127028211395285","13832447765.2400","12326338451.7500","0.122186269619765","6743413092.1200","6210312930.9200","0.0858411109278878","26750240658.1700","25186579994.6600","0.0620830880509193","666911816.0300","559524412.0900","0.19192621737249","2685656267.6200","2328531675.5500","0.153369007525159","1016621954.8800","913270164.6100","0.11316672138757","4124836109.3900","3838708597.7500","0.0745374399629368","1683533770.9100","1472794576.7000","0.143087975433879","6810492377.0100","6167240273.3000","0.104301450114543","7552050551.8400","6880761358.1700","0.0975603074611696","30028936957.6000","27994314443.7000","0.0726798478309542","997368901.6200","913770080.6200","0.0914878072427996","4011821934.6400","3823433420.7200","0.0492720790949523","8549419453.4600","7794531438.7900","0.0968484148916572","34040758892.2400","31817747864.4200","0.0698670137588798","122472590.4300","111423931.1700","0.0991587636873358","480025857.0600","463927596.4600","0.0346999418073807","6942967.7200","7931897.7700","-0.124677609151788","28221600.5400","29916807.1900","-0.0566640229765775","20299.1700","22702454","20862017","0.0882195139616654","91452804","87450507","0.0457664242015201","3934224","3830784","0.0270023055332799","16342876","16430864","-0.00535504401959629","16683881","15693664","0.0630966101988675","67371953","66894480","0.00713770403776216","9952797","8999137","0.105972383796357","40423727","36986891","0.0929203808992759","26636678","24692801","0.0787224179225354","107795680","103881371","0.0376805673848875","121097","139349","-0.130980487839884","473224","523326","-0.0957376472791339","227","12032","226","1781","1645368795","696533","0","8650703","7916814","0.0927000432244587","9414235","9060429","0.0390495858419066","6222874","5518871","0.127562865665822","26636678","24692801","0.0787224179225354","M","486.5535","500.8317","-0.0285089781657191","227326808","190858777","0.191073376730272"
"112","2018-05-01","2018","5","May","3331394860.6500","3291130490.0200","0.01223420668129","16249187753.5800","16151372032.9300","0.0060561864620894","3671791270.6500","3359703170.3400","0.0928915694294555","17504239035.8900","15686041622.0900","0.115911806025015","7003186131.3000","6650833660.3600","0.0529786924367204","33753426789.4700","31837413655.0200","0.0601811803939636","660952682.2300","587880769.0100","0.124297165466144","3346608949.8500","2916412444.5600","0.147508801813148","1013670594.6700","966203979.5500","0.0491269091461485","5138506704.0600","4804912577.3000","0.0694277203577042","1674623276.9000","1554084748.5600","0.0775623906300412","8485115653.9100","7721325021.8600","0.0989196323024373","7791176427.6500","7341759230.2700","0.0612138294493583","37820113385.2500","35336073673.9700","0.0702975586421715","1012717784.1700","984732227.6000","0.0284194583924675","5024539718.8100","4808165648.3200","0.0450013760581652","8803894211.8200","8326491457.8700","0.0573354042774848","42844653104.0600","40144239322.2900","0.0672677780762083","126084803.6200","121573048.9500","0.0371114709137185","606110660.6800","585500645.4100","0.0352006704545436","8806734.5600","7418632.6200","0.187110214388807","37028335.1000","37335439.8100","-0.00822555490340694","20885.5400","22664186","21950120","0.0325313027901442","114116990","109400627","0.0431109320790273","3834026","3983196","-0.0374498267220594","20176902","20414060","-0.0116173852726993","16634646","16431174","0.0123832904453449","84006599","83325654","0.00817209307472102","9863566","9502142","0.0380360554493924","50287293","46489033","0.0817022801915454","26498212","25933316","0.0217826366670579","134293892","129814687","0.0345046088660215","114430","128221","-0.107556484507218","587654","651547","-0.0980635318710699","230","12262","0","1789","1683158210","701959","0","8571204","8219778","0.0427537094067504","9409144","9364586","0.00475813880079696","6166771","5970513","0.0328712122392163","26498212","25933316","0.0217826366670579","M","498.3900","505.7042","-0.0144633957954077","234642669","208912226","0.12316389276327"
"113","2018-06-01","2018","6","Jun","3011634256.7400","3034676648.7600","-0.00759303039070583","19260822010.3200","19186048681.6900","0.00389727608172699","3259988479.5700","3061693631.8700","0.064766391266551","20764227515.4600","18747735253.9600","0.107559245646701","6271622736.3100","6096370280.6300","0.0287470162757058","40025049525.7800","37933783935.6500","0.0551293694738594","567079130.0600","492294181.2600","0.151911096346075","3913688079.9100","3408706625.8200","0.148144592516383","902475212.6600","881266678.1600","0.0240659666654836","6040981916.7200","5686179255.4600","0.0623973753411503","1469554342.7200","1373560859.4200","0.0698865890372955","9954669996.6300","9094885881.2800","0.0945348986862709","6957229195.1700","6717768790.6800","0.0356458240751333","44777342580.4200","42053842464.6500","0.064762218055564","898831908.6000","868410623.7100","0.0350309911687112","5923371627.4100","5676576272.0300","0.0434760925517774","7856061103.7700","7586179414.3900","0.0355754424774175","50700714207.8300","47730418736.6800","0.0622306602323474","114884024.7400","116248274.3400","-0.0117356546387078","720994685.4200","701748919.7500","0.0274254297061923","5946214.4100","6242872.7300","-0.0475195207127024","42974549.5100","43578312.5400","-0.01385466748961","18632.9500","20203317","20207656","-0.000214720598965066","134320307","129608283","0.0363558862977916","3500567","3626477","-0.0347196466432849","23677469","24040537","-0.015102324877352","14927794","15204443","-0.0181952735789137","98934393","98530097","0.00410327414982653","8776090","8629690","0.0169646881869453","59063383","55118723","0.0715666072307227","23703884","23834133","-0.00546480964925387","157997776","153648820","0.0283045193578447","99106","88519","0.119601441498435","686760","740066","-0.0720287109528069","228","12257","0","1797","2687896341","795694","0","7281259","7338490","-0.00779874333820718","8872280","8828827","0.00492171836643758","5520193","5521495","-0.000235805701173324","23703884","23834133","-0.00546480964925387","M","501.8500","503.5901","-0.00345538961151143","220629471","195675205","0.127529014215163"
"114","2018-07-01","2018","7","Jul","3066852934.9900","2848678501.4000","0.0765879454219832","22327674945.3100","22034727183.0900","0.0132948213874332","3053597626.3100","2689459888.0300","0.135394374127188","23817825141.7700","21437195141.9900","0.11105137514548","6120450561.3000","5538138389.4300","0.105145832574605","46145500087.0800","43471922325.0800","0.0615012545800752","543171272.1600","441487307.7200","0.230321376542245","4456859352.0700","3850193933.5400","0.157567496339648","906848638.8200","839310794.4300","0.0804682184933257","6947830555.5400","6525490049.8900","0.0647216534576004","1450019910.9800","1280798102.1500","0.132122157696781","11404689907.6100","10375683983.4300","0.0991747556906442","6829871617.5400","6148130651.9000","0.110885894305014","51607214197.9600","48201973116.5500","0.0706452632794988","852866472.2100","777380017.2400","0.097103672973234","6776238099.6200","6453956289.2700","0.0499355427748726","7682738089.7500","6925510669.1400","0.109338856986272","58383452297.5800","54655929405.8200","0.0681997897077765","112267617.4700","106574177.5600","0.0534223208693744","833262302.8900","808323097.3100","0.0308530161552906","6407112.2600","4920948.3300","0.302007627460701","49381661.7700","48499260.8700","0.0181941102641798","18192.1700","20764830","19606926","0.0590558662790893","155085137","149215209","0.0393386708991575","3437719","3459713","-0.00635717471362509","27115188","27500250","-0.0140021272533886","15674695","15163834","0.0336894350070042","114609088","113693931","0.00804930388060907","8527854","7902805","0.0790920439008681","67591237","63021528","0.0725102856915815","24202549","23066639","0.0492447122443803","182200325","176715459","0.0310378391966263","118511","86981","0.362492958232258","805271","827047","-0.0263298216425427","230","12263","0","1814","2731880483","800331","0","7745273","7158598","0.0819538965590748","8937986","8793896","0.0163852290270433","5547258","5205157","0.0657234738548712","24202549","23066639","0.0492447122443803","M","485.0700","473.8062","0.0237730109905696","232239609","201898386","0.15027967088355"
"115","2018-08-01","2018","8","Aug","3158009451.4600","2962818821.4600","0.0658800425413172","25485684396.7700","24997546004.5500","0.0195274524999834","3203022560.5300","2924524307.8200","0.0952285648525173","27020847702.3000","24361719449.8100","0.109151911792119","6361032011.9900","5887343129.2800","0.0804588542417657","52506532099.0700","49359265454.3600","0.0637624287099677","589690130.8200","483881889.3700","0.218665430086171","5046549482.8900","4334075822.9100","0.164388831458336","932295509.5200","882847476.0500","0.0560097126756689","7880126065.0600","7408337525.9400","0.0636834563042047","1521985640.3400","1366729365.4200","0.113596940878115","12926675547.9500","11742413348.8500","0.100853390518396","7165015013.7900","6585757273.0200","0.0879561327203868","58772229211.7500","54787730389.5700","0.0727261157534376","835611756.2500","782134645.7400","0.0683732792061701","7611849855.8700","7236090935.0100","0.0519284409544918","8000626770.0400","7367891918.7600","0.0858773253267928","66384079067.6200","62023821324.5800","0.0702997275872784","117609117.7100","113819424.0600","0.0332956670735064","950871420.6000","922142521.3700","0.0311545108963399","6420252.4700","6057788.4100","0.0598343876457712","55801914.2400","54557049.2800","0.0228176739106811","0.0000","21522461","21130049","0.01857127733116","176607598","170345258","0.0367626318074554","3421835","3573591","-0.0424659677058735","30537023","31073841","-0.0172755598511301","16237646","16455180","-0.0132197885407513","130846734","130149111","0.00536018259855805","8706650","8248460","0.0555485508810129","76297887","71269988","0.0705472126640459","24944296","24703640","0.00974172227250721","207144621","201419099","0.028425914068854","113509","102462","0.107815580410298","918780","929509","-0.0115426531641974","230","12259","0","1824","2769686578","804167","0","8738842","8340126","0.0478069515976138","8529740","8755493","-0.0257841563005076","5479483","5412892","0.0123022960738917","24944296","24703640","0.00974172227250721","M","485.4200","456.5575","0.0632176669970376","227431755","206825302","0.0996321668612866"
"116","2018-09-01","2018","9","Sep","3029349029.7700","2846850794.2700","0.0641053039615997","28515033426.5400","27844396798.8200","0.0240851555365143","2944198570.4900","2740112455.0800","0.0744809268800764","29965046272.7900","27101831904.8900","0.105646525221913","5973547600.2600","5586963249.3500","0.069194002834183","58480079699.3300","54946228703.7100","0.0643147142031495","563907235.2100","454380657.6900","0.24104586246434","5610456718.1000","4788456480.6000","0.17166288152148","880801958.7700","812972542.6400","0.083433833951802","8760928023.8300","8221310068.5800","0.0656364923289171","1444709193.9800","1267353200.3300","0.139942041100949","14371384741.9300","13009766549.1800","0.104661231821706","6823721810.6500","6324487079.3400","0.0789367936161707","65595951022.4000","61112217468.9100","0.0733688571482623","713718263.0300","650783611.7000","0.0967059560175461","8325568118.9000","7886874546.7100","0.0556232471547301","7537440073.6800","6975270691.0400","0.0805946331749","73921519141.3000","68999092015.6200","0.0713404623435575","119183279.4400","120954241.3600","-0.0146415859426461","1070054700.0400","1043096762.7300","0.0258441386007617","5430349.3700","5294871.6300","0.0255865957603962","61232263.6100","59851920.9100","0.0230626298874457","0.0000","20520290","19941121","0.0290439539482259","197127888","190286379","0.03595375053093","3079550","3165551","-0.0271677821649375","33616573","34239392","-0.0181901302453034","15324340","15603822","-0.0179111245949871","146171074","145752933","0.00286883420726772","8275500","7502850","0.102980867270437","84573387","78772838","0.073636410052917","23599840","23106672","0.0213430995168841","230744461","224525771","0.0276969987556573","95281","90356","0.0545066182655275","1014061","1019865","-0.0056909492923083","232","12256","0","1833","2812702381","808143","0","8408442","8312869","0.011496993396624","8005410","7790337","0.027607663185816","5195484","4984091","0.0424135514379653","23599840","23106672","0.0213430995168841","M","498.4600","467.9600","0.06517651081289","227133334","203994462","0.113428922398884"
